Player_ID,SHIRT_N,PLAYER_NAME,AGE,HEIGHT,FOOT,Country,SQUAD,SQUAD_RANKING,OPPONENT,OPPONENT RANKING,M_WEEKDAY,M_MONTH,M_SEASON,YEAR,COMPETITION_N,ROUND_N,VENUE_N,STARTER,STRIKER,Penalty,Penalty_shooter,MINUTES,GOALS
ES-19,19,Alvaro Morata,23,189,1,es,Spain,3,Belarus,67,1,6,2,2015,2,1,2,1,1,0,0,90,0
ES-19,19,Alvaro Morata,23,189,1,es,Spain,3,Luxembourg,142,6,10,3,2015,2,1,1,1,1,0,0,32,0
ES-19,19,Alvaro Morata,23,189,1,es,Spain,10,Italy,16,5,3,1,2016,1,0,2,1,1,0,0,85,0
ES-19,19,Alvaro Morata,23,189,1,es,Spain,10,Romania,39,1,3,1,2016,1,0,2,0,0,0,0,12,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Korea Republic,37,4,6,2,2016,1,0,2,1,1,0,0,90,2
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Czechia,43,2,6,2,2016,3,1,3,1,1,0,0,61,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Türkiye,24,6,6,2,2016,3,1,3,1,1,0,0,90,2
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Croatia,14,3,6,2,2016,3,1,3,1,1,0,0,66,1
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Italy,16,2,6,2,2016,3,2,3,1,1,0,0,69,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Belgium,5,5,9,3,2016,1,0,2,1,1,0,0,26,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Liechtenstein,189,2,9,3,2016,2,1,1,0,0,0,0,22,2
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,Italy,16,5,10,3,2016,2,1,2,0,0,0,0,24,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10,N. Macedonia,162,7,11,3,2016,2,1,1,1,1,0,0,59,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,10, England,13,3,11,3,2016,1,0,2,0,0,0,0,27,0
ES-19,19,Alvaro Morata,24,189,1,es,Spain,6,France,9,3,3,1,2017,1,0,2,1,1,0,0,83,0
ES-19,19,Alvaro Morata,25,189,1,es,Spain,6,Colombia,13,4,6,2,2017,1,0,1,0,0,0,0,35,1
ES-19,19,Alvaro Morata,25,189,1,es,Spain,6,Italy,14,7,9,3,2017,2,1,1,0,0,0,0,19,1
ES-19,19,Alvaro Morata,25,189,1,es,Spain,6,Liechtenstein,181,3,9,3,2017,2,1,2,1,1,0,0,90,2
ES-19,19,Alvaro Morata,25,189,1,es,Spain,6,Costa Rica,26,7,11,3,2017,1,0,1,1,1,0,0,45,1
ES-19,19,Alvaro Morata,26,189,1,es,Spain,9, Wales,19,5,10,3,2018,1,0,2,1,1,0,0,90,0
ES-19,19,Alvaro Morata,26,189,1,es,Spain,9, England,5,2,10,3,2018,2,1,1,0,0,0,0,19,0
ES-19,19,Alvaro Morata,26,189,1,es,Spain,9,Croatia,4,5,11,3,2018,2,1,2,0,0,0,0,27,0
ES-19,19,Alvaro Morata,26,189,1,es,Spain,9,Bosnia & Herz'na,34,1,11,3,2018,1,0,1,1,1,0,0,63,0
ES-19,19,Alvaro Morata,26,189,1,es,Spain,8,Norway,44,7,3,1,2019,2,1,1,1,1,0,0,88,0
ES-19,19,Alvaro Morata,26,189,1,es,Spain,8,Malta,184,3,3,1,2019,2,1,2,1,1,0,0,78,2
ES-19,19,Alvaro Morata,27,189,1,es,Spain,8,Faroe Islands,110,6,6,2,2019,2,1,2,1,1,0,0,90,0
ES-19,19,Alvaro Morata,27,189,1,es,Spain,8,Sweden,17,2,6,2,2019,2,1,1,0,0,1,1,26,1
ES-19,19,Alvaro Morata,27,189,1,es,Spain,8,Malta,184,6,11,3,2019,2,1,1,1,1,0,1,65,1
ES-19,19,Alvaro Morata,27,189,1,es,Spain,8,Romania,37,2,11,3,2019,2,1,1,1,1,0,1,90,0
ES-19,19,Alvaro Morata,28,189,1,es,Spain,6,Netherlands,14,4,11,3,2020,1,0,2,1,1,0,1,60,0
ES-19,19,Alvaro Morata,28,189,1,es,Spain,6,Switzerland,16,7,11,3,2020,2,1,2,0,0,0,1,35,0
ES-19,19,Alvaro Morata,28,189,1,es,Spain,6,Germany,13,3,11,3,2020,2,1,1,1,1,0,1,72,1
ES-19,19,Alvaro Morata,28,189,1,es,Spain,7,Greece,55,5,3,1,2021,2,1,1,1,1,0,1,90,1
ES-19,19,Alvaro Morata,28,189,1,es,Spain,7,Georgia,85,1,3,1,2021,2,1,2,1,1,0,1,90,0
ES-19,19,Alvaro Morata,28,189,1,es,Spain,7,Kosovo,111,4,3,1,2021,2,1,1,1,1,0,1,67,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Portugal,8,6,6,2,2021,1,0,1,1,1,0,1,90,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Sweden,18,2,6,2,2021,3,1,3,1,1,0,1,65,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Poland,27,7,6,2,2021,3,1,3,1,1,0,1,86,1
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Slovakia,42,4,6,2,2021,3,1,3,1,1,0,1,65,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Croatia,15,2,6,2,2021,3,2,3,1,1,0,1,120,1
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Switzerland,13,6,7,2,2021,3,3,2,1,1,0,1,54,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Italy,6,3,7,2,2021,3,4,2,0,0,0,1,59,1
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Sweden,18,5,9,3,2021,2,1,2,1,1,0,1,74,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Kosovo,111,4,9,3,2021,2,1,2,1,1,0,1,71,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Greece,55,5,11,3,2021,2,1,2,1,1,0,1,64,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,7,Sweden,18,1,11,3,2021,2,1,1,0,0,0,1,32,1
ES-19,19,Alvaro Morata,29,189,1,es,Spain,10,Albania,66,7,3,1,2022,1,0,3,1,1,0,1,71,0
ES-19,19,Alvaro Morata,29,189,1,es,Spain,10,Iceland,63,3,3,1,2022,1,0,3,1,1,1,1,57,2
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Portugal,9,5,6,2,2022,2,1,1,1,1,0,1,69,1
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Czechia,38,1,6,2,2022,2,1,2,0,0,0,1,30,0
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Switzerland,12,5,6,2,2022,2,1,2,1,1,0,1,71,0
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Czechia,38,1,6,2,2022,2,1,1,1,1,0,1,58,0
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Portugal,9,3,9,3,2022,2,1,2,1,1,0,1,90,1
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Costa Rica,32,4,11,3,2022,4,1,3,0,1,0,1,34,1
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Germany,14,1,11,3,2022,4,1,3,0,1,0,1,37,1
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Japan,20,5,12,4,2022,4,1,3,1,1,0,1,56,1
ES-19,19,Alvaro Morata,30,189,1,es,Spain,10,Morocco,11,3,12,4,2022,4,2,3,0,1,0,1,58,0
ES-19,19,Alvaro Morata,30,189,1,es,Spain,8,Norway,44,7,3,1,2023,2,1,1,1,1,0,1,80,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Italy,9,5,6,2,2023,2,4,3,1,1,0,1,83,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Croatia,10,1,6,2,2023,2,5,3,1,1,0,1,65,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Georgia,77,6,9,3,2023,2,1,2,1,1,0,1,71,3
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Cyprus,125,3,9,3,2023,2,1,1,1,1,0,1,45,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8, Scotland,36,5,10,3,2023,2,1,1,1,1,0,1,84,1
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Norway,44,1,10,3,2023,2,1,2,1,1,0,1,88,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Georgia,77,1,11,3,2023,2,1,1,1,1,0,1,90,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Colombia,12,6,3,1,2024,1,0,3,0,0,0,1,30,0
ES-19,19,Alvaro Morata,31,189,1,es,Spain,8,Brazil,5,3,3,1,2024,1,0,1,1,1,0,1,80,0
FR-10,10,Kylian Mbappe,18,178,1,fr,France,9,Luxembourg,83,7,3,1,2017,2,1,2,0,0,0,0,13,0
FR-10,10,Kylian Mbappe,18,178,1,fr,France,9,Spain,6,3,3,1,2017,1,0,1,1,1,0,0,64,0
FR-10,10,Kylian Mbappe,18,178,1,fr,France,9,Sweden,18,6,6,2,2017,2,1,2,0,0,0,0,15,0
FR-10,10,Kylian Mbappe,18,178,1,fr,France,9, England,15,3,6,2,2017,1,0,1,1,1,0,0,90,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,9,Netherlands,20,5,8,2,2017,2,1,1,0,0,0,0,15,1
FR-10,10,Kylian Mbappe,19,178,1,fr,France,9,Luxembourg,83,1,9,3,2017,2,1,1,1,0,0,0,58,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,9,Bulgaria,43,7,10,3,2017,2,1,2,1,1,0,0,84,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,9,Belarus,92,3,10,3,2017,2,1,1,0,0,0,0,30,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,9, Wales,19,6,11,3,2017,1,0,1,1,0,0,0,83,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,9,Germany,1,3,11,3,2017,1,0,2,1,1,0,0,90,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,2,Colombia,12,6,3,1,2018,1,0,1,1,0,0,0,65,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,2,Russia,48,3,3,1,2018,1,0,2,1,1,0,0,85,2
FR-10,10,Kylian Mbappe,19,178,1,fr,France,2,Rep. of Ireland,33,2,5,1,2018,1,0,1,1,1,0,0,76,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,2,Italy,18,6,6,2,2018,1,0,1,1,1,0,0,82,0
FR-10,10,Kylian Mbappe,19,178,1,fr,France,2,United States,25,7,6,2,2018,1,0,1,1,1,0,0,87,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Australia,41,7,6,2,2018,4,1,3,1,0,0,0,90,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Peru,20,5,6,2,2018,4,1,3,1,0,0,0,74,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Denmark,10,3,6,2,2018,4,1,3,0,0,0,0,13,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Argentina,11,7,6,2,2018,4,2,3,1,0,0,0,88,2
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Uruguay,7,6,7,2,2018,4,3,3,1,0,0,0,87,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Belgium,1,3,7,2,2018,4,4,3,1,0,0,0,90,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Croatia,4,1,7,2,2018,4,5,3,1,0,0,0,90,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Germany,16,5,9,3,2018,2,1,2,1,0,0,0,90,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Netherlands,14,1,9,3,2018,2,1,1,1,0,0,0,90,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Iceland,37,5,10,3,2018,1,0,1,0,0,1,1,31,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Germany,16,3,10,3,2018,2,1,1,1,0,0,1,85,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Netherlands,14,6,11,3,2018,2,1,2,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Uruguay,7,3,11,3,2018,1,0,1,1,0,0,1,35,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Moldova,175,6,3,1,2019,2,1,2,1,0,0,1,90,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Iceland,39,2,3,1,2019,2,1,1,1,0,0,1,90,1
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Bolivia,75,1,6,2,2019,1,0,1,1,1,0,1,45,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Türkiye,29,7,6,2,2019,2,1,2,1,1,0,1,90,0
FR-10,10,Kylian Mbappe,20,178,1,fr,France,2,Andorra,135,3,6,2,2019,2,1,2,1,0,0,1,90,1
FR-10,10,Kylian Mbappe,21,178,1,fr,France,2,Moldova,175,5,11,3,2019,2,1,1,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,22,178,1,fr,France,2,Sweden,20,7,9,3,2020,2,1,2,1,1,0,1,76,1
FR-10,10,Kylian Mbappe,22,178,1,fr,France,2,Ukraine,24,4,10,3,2020,1,0,1,0,0,0,1,45,1
FR-10,10,Kylian Mbappe,22,178,1,fr,France,2,Portugal,5,1,10,3,2020,2,1,1,1,1,0,1,83,0
FR-10,10,Kylian Mbappe,22,178,1,fr,France,2,Croatia,11,4,10,3,2020,2,1,2,1,1,0,1,90,1
FR-10,10,Kylian Mbappe,22,178,1,fr,France,2,Sweden,20,3,11,3,2020,2,1,1,0,0,0,1,34,0
FR-10,10,Kylian Mbappe,22,178,1,fr,France,3,Ukraine,25,4,3,1,2021,2,1,1,1,0,0,1,76,0
FR-10,10,Kylian Mbappe,22,178,1,fr,France,3,Kazakhstan,119,1,3,1,2021,2,1,2,0,0,0,1,32,0
FR-10,10,Kylian Mbappe,22,178,1,fr,France,3,Bosnia & Herz'na,61,4,3,1,2021,2,1,2,1,1,0,1,90,0
FR-10,10,Kylian Mbappe,22,178,1,fr,France,3, Wales,19,4,6,2,2021,1,0,1,1,1,0,1,72,1
FR-10,10,Kylian Mbappe,22,178,1,fr,France,3,Bulgaria,71,3,6,2,2021,1,0,1,1,1,0,1,83,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Germany,12,3,6,2,2021,3,1,3,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Hungary,39,7,6,2,2021,3,1,3,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Portugal,8,4,6,2,2021,3,1,3,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Switzerland,13,2,6,2,2021,3,2,3,1,1,0,1,120,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Bosnia & Herz'na,61,4,9,3,2021,2,1,1,1,1,0,1,89,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Belgium,1,5,10,3,2021,2,4,3,1,1,1,1,90,1
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Spain,7,1,10,3,2021,2,5,3,1,1,0,1,90,1
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Kazakhstan,119,7,11,3,2021,2,1,1,1,1,0,1,87,4
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Finland,58,3,11,3,2021,2,1,2,1,1,0,1,90,1
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,South Africa,67,3,3,1,2022,1,0,3,1,1,1,1,90,2
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Denmark,18,6,6,2,2022,2,1,1,1,1,0,1,45,0
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Austria,34,6,6,2,2022,2,1,2,0,0,0,1,28,1
FR-10,10,Kylian Mbappe,23,178,1,fr,France,3,Croatia,7,2,6,2,2022,2,1,1,1,1,0,1,90,0
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Austria,34,5,9,3,2022,2,1,1,1,1,0,1,89,1
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Denmark,18,1,9,3,2022,2,1,2,1,1,0,1,90,0
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Australia,27,3,11,3,2022,4,1,3,1,0,0,1,90,1
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Denmark,18,7,11,3,2022,4,1,3,1,0,0,1,90,2
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Tunisia,30,4,11,3,2022,4,1,3,0,0,0,1,28,0
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Poland,22,1,12,4,2022,4,2,3,1,0,0,1,90,2
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3, England,5,7,12,4,2022,4,3,3,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Morocco,11,4,12,4,2022,4,4,3,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,24,178,1,fr,France,3,Argentina,2,1,12,4,2022,4,5,3,1,1,2,1,120,3
FR-10,10,Kylian Mbappe,24,178,1,fr,France,2,Netherlands,6,6,3,1,2023,2,1,1,1,0,0,1,90,2
FR-10,10,Kylian Mbappe,24,178,1,fr,France,2,Rep. of Ireland,60,2,3,1,2023,2,1,2,1,1,0,1,90,0
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Gibraltar,201,6,6,2,2023,2,1,2,1,1,1,1,90,1
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Greece,47,2,6,2,2023,2,1,1,1,0,1,1,90,1
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Rep. of Ireland,60,5,9,3,2023,2,1,1,1,0,0,1,90,0
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Netherlands,6,6,10,3,2023,2,1,2,1,1,0,1,90,2
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2, Scotland,36,3,10,3,2023,1,0,1,1,0,1,1,86,1
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Gibraltar,201,7,11,3,2023,2,1,1,1,0,1,1,90,3
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Greece,47,3,11,3,2023,2,1,2,0,0,0,1,27,0
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Germany,16,7,3,1,2024,1,0,1,1,1,0,1,90,0
FR-10,10,Kylian Mbappe,25,178,1,fr,France,2,Chile,42,3,3,1,2024,1,0,1,1,1,0,1,90,0
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,9,Türkiye,43,3,10,3,2013,2,1,2,0,0,0,0,2,0
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,5,France,7,4,3,1,2014,1,0,2,0,0,0,0,19,0
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,5,Ecuador,26,7,5,1,2014,1,0,1,1,0,0,0,90,0
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,5,Australia,100,4,6,2,2014,4,1,3,0,0,0,0,46,1
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,5,Chile,14,2,6,2,2014,4,1,3,0,0,0,0,22,1
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,5,Mexico,20,1,6,2,2014,4,2,3,0,0,0,0,35,0
NL-10,10,Memphis Depay,20,176,1,nl,Netherlands,5,Costa Rica,16,7,7,2,2014,4,3,3,1,0,0,0,75,0
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,5,Czechia,17,3,9,3,2014,2,1,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,5,Mexico,20,4,11,3,2014,1,0,1,1,1,0,0,59,0
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,5,Latvia,96,1,11,3,2014,2,1,1,0,0,0,0,22,0
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,14,Türkiye,21,7,3,1,2015,2,1,1,1,1,0,0,90,0
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,14,Spain,3,3,3,1,2015,1,0,1,1,1,0,0,84,0
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,14,United States,32,6,6,2,2015,1,0,1,1,0,0,0,90,1
NL-10,10,Memphis Depay,21,176,1,nl,Netherlands,14,Latvia,101,6,6,2,2015,2,1,2,1,1,0,0,86,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,14,Iceland,36,5,9,3,2015,2,1,1,1,1,0,0,90,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,14,Türkiye,21,1,9,3,2015,2,1,2,1,0,0,0,90,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,14,Kazakhstan,129,7,10,3,2015,2,1,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,14,Czechia,26,3,10,3,2015,2,1,1,1,1,0,0,90,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,22,France,7,6,3,1,2016,1,0,1,0,0,0,0,45,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,22, England,13,3,3,1,2016,1,0,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,22,176,1,nl,Netherlands,22,Rep. of Ireland,23,6,5,1,2016,1,0,2,1,0,0,0,60,0
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,22,France,7,2,10,3,2016,2,1,1,0,0,0,0,75,0
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,22,Belgium,5,4,11,3,2016,1,0,1,0,0,0,0,24,0
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,22,Luxembourg,130,1,11,3,2016,2,1,2,0,0,0,0,45,2
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,20,Italy,14,3,3,1,2017,1,0,1,1,1,0,0,90,0
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,20,Morocco,40,4,5,1,2017,1,0,2,1,1,0,0,73,0
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,20,Côte d'Ivoire,61,1,6,2,2017,1,0,1,1,1,0,0,77,0
NL-10,10,Memphis Depay,23,176,1,nl,Netherlands,20,Luxembourg,83,6,6,2,2017,2,1,1,1,1,0,0,65,0
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,20,Belarus,92,7,10,3,2017,2,1,2,0,0,0,0,23,1
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,20, Scotland,32,5,11,3,2017,1,0,2,1,1,0,0,90,1
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,20,Romania,41,3,11,3,2017,1,0,2,1,1,0,0,62,1
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,14, England,5,6,3,1,2018,1,0,1,1,1,0,0,90,0
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,14,Portugal,6,2,3,1,2018,1,0,2,1,1,0,0,77,1
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,14,Slovakia,27,5,5,1,2018,1,0,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,24,176,1,nl,Netherlands,14,Italy,18,2,6,2,2018,1,0,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Peru,20,5,9,3,2018,1,0,1,1,1,0,0,90,2
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,France,2,1,9,3,2018,2,1,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Germany,16,7,10,3,2018,2,1,1,1,1,0,0,90,1
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Belgium,1,3,10,3,2018,1,0,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,France,2,6,11,3,2018,2,1,1,1,1,0,0,90,1
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Germany,16,2,11,3,2018,2,1,2,1,1,0,0,90,0
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Belarus,87,5,3,1,2019,2,1,1,1,1,1,1,90,2
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Germany,15,1,3,1,2019,2,1,1,1,1,0,1,90,1
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14, England,4,5,6,2,2019,2,4,3,1,1,0,1,120,0
NL-10,10,Memphis Depay,25,176,1,nl,Netherlands,14,Portugal,7,1,6,2,2019,2,5,3,1,1,0,1,90,0
NL-10,10,Memphis Depay,26,176,1,nl,Netherlands,14,Germany,15,6,9,3,2019,2,1,2,1,1,0,1,90,0
NL-10,10,Memphis Depay,26,176,1,nl,Netherlands,14,Estonia,103,2,9,3,2019,2,1,2,1,1,0,1,90,1
NL-10,10,Memphis Depay,26,176,1,nl,Netherlands,14, Northern Ireland,36,5,10,3,2019,2,1,1,1,1,0,1,90,2
NL-10,10,Memphis Depay,26,176,1,nl,Netherlands,14,Estonia,103,3,11,3,2019,2,1,1,1,0,0,1,45,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Poland,19,6,9,3,2020,2,1,1,1,1,0,1,90,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Italy,10,2,9,3,2020,2,1,1,1,1,0,1,90,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Mexico,9,4,10,3,2020,1,0,1,1,1,0,1,90,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Italy,10,4,10,3,2020,2,1,2,1,1,0,1,89,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Spain,6,4,11,3,2020,1,0,1,1,1,0,1,78,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Bosnia & Herz'na,55,1,11,3,2020,2,1,1,1,1,0,1,78,1
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,14,Poland,19,4,11,3,2020,2,1,2,1,1,1,1,90,1
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Türkiye,37,4,3,1,2021,2,1,2,1,0,0,1,90,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Latvia,134,7,3,1,2021,2,1,1,1,1,0,1,89,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Gibraltar,203,3,3,1,2021,2,1,2,1,1,0,1,90,2
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10, Scotland,38,4,6,2,2021,1,0,1,1,1,0,1,90,2
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Georgia,85,1,6,2,2021,1,0,1,1,1,1,1,90,1
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Ukraine,25,1,6,2,2021,3,1,3,1,1,0,1,89,0
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Austria,31,5,6,2,2021,3,1,3,1,1,1,1,81,1
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,N. Macedonia,67,2,6,2,2021,3,1,3,1,1,0,1,65,1
NL-10,10,Memphis Depay,27,176,1,nl,Netherlands,10,Czechia,32,1,6,2,2021,3,2,3,1,1,0,1,90,0
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Norway,41,4,9,3,2021,2,1,2,1,1,0,1,90,0
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Montenegro,72,7,9,3,2021,2,1,1,1,1,1,1,90,2
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Türkiye,37,3,9,3,2021,2,1,1,1,1,1,1,90,3
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Latvia,134,6,10,3,2021,2,1,2,1,1,0,1,90,0
