DOB,Height,Name,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
22-May-97,183,Roland Sallai,9/9/2019,Mon,UEFA Euro Qualifying,Group stage,Home,L 1–2,hu Hungary,sk Slovakia,Y,AM,90,0,0,0,0,4,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,10/10/2019,Thu,UEFA Euro Qualifying,Group stage,Away,L 0–3,hu Hungary,hr Croatia,Y,LM,75,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,10/13/2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 1–0,hu Hungary,az Azerbaijan,Y,AM,90,0,0,0,0,7,2,0,0,,,4,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,11/19/2019,Tue,UEFA Euro Qualifying,Group stage,Away,L 0–2,hu Hungary,wls Wales,Y,AM,82,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,9/3/2020,Thu,UEFA Nations League,League B,Away,W 1–0,hu Hungary,tr Türkiye,Y,AM,80,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,9/6/2020,Sun,UEFA Nations League,League B,Home,L 2–3,hu Hungary,ru Russia,Y,FW,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,Performance,,,,,,,,,,,,Expected,,,SCA,,Passes,,,,Carries,,Take-Ons,,
22-May-97,183,Roland Sallai,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
22-May-97,183,Roland Sallai,10/8/2020,Thu,UEFA Euro Qualifying,Semi-finals,Away,W 3–1,hu Hungary,bg Bulgaria,Y,AM,90,0,0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-97,183,Roland Sallai,11/12/2020,Thu,UEFA Euro Qualifying,Finals,Home,W 2–1,hu Hungary,is Iceland,Y,FW,90,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-97,183,Roland Sallai,3/25/2021,Thu,WCQ,First round,Home,D 3–3,hu Hungary,pl Poland,Y,FW,71,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,3/28/2021,Sun,WCQ,First round,Away,W 3–0,hu Hungary,sm San Marino,Y,FW,90,1,0,0,1,6,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-97,183,Roland Sallai,6/15/2021,Tue,UEFA Euro,Group stage,Neutral,L 0–3,hu Hungary,pt Portugal,Y,FW,76,0,0,0,0,2,1,0,0,22,0,0,2,0.1,0.1,0,3,0,9,15,60,3,11,3,3,1,Match Report
22-May-97,183,Roland Sallai,6/19/2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,hu Hungary,fr France,Y,"FW,LW",90,0,0,0,0,3,1,0,0,30,0,0,0,0.1,0.1,0.3,1,0,11,16,68.8,0,21,2,3,1,Match Report
22-May-97,183,Roland Sallai,6/23/2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,hu Hungary,de Germany,Y,FW,74,0,1,0,0,3,1,0,0,19,0,0,0,0.1,0.1,0.3,1,1,11,14,78.6,1,12,2,0,0,Match Report
22-May-97,183,Roland Sallai,9/2/2021,Thu,WCQ,First round,Home,L 0–4,hu Hungary,eng England,Y,AM,65,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,9/5/2021,Sun,WCQ,First round,Away,L 0–1,hu Hungary,al Albania,Y,FW,87,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,9/8/2021,Wed,WCQ,First round,Home,W 2–1,hu Hungary,ad Andorra,Y,FW,45,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,10/9/2021,Sat,WCQ,First round,Home,L 0–1,hu Hungary,al Albania,Y,AM,70,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,10/12/2021,Tue,WCQ,First round,Away,D 1–1,hu Hungary,eng England,Y,FW,78,1,0,1,1,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-97,183,Roland Sallai,3/24/2022,Thu,Friendlies (M),Friendlies (M),Neutral,L 0–1,hu Hungary,rs Serbia,Y,FW,79,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,3/29/2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,hu Hungary,nir Northern Ireland,Y,AM,71,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,6/4/2022,Sat,UEFA Nations League,League A,Home,W 1–0,hu Hungary,eng England,Y,AM,70,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,6/7/2022,Tue,UEFA Nations League,League A,Away,L 1–2,hu Hungary,it Italy,Y,AM,90,0,0,0,0,3,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,6/11/2022,Sat,UEFA Nations League,League A,Home,D 1–1,hu Hungary,de Germany,Y,AM,74,0,1,0,0,4,2,1,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,6/14/2022,Tue,UEFA Nations League,League A,Away,W 4–0,hu Hungary,eng England,Y,AM,77,2,0,0,0,2,2,0,0,,,2,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-97,183,Roland Sallai,11/17/2022,Thu,Friendlies (M),Friendlies (M),Neutral,D 2–2,hu Hungary,lu Luxembourg,N,,33,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,11/20/2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–1,hu Hungary,gr Greece,Y,FW,71,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,Performance,,,,,,,,,,,,Expected,,,SCA,,Passes,,,,Carries,,Take-Ons,,
22-May-97,183,Roland Sallai,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
22-May-97,183,Roland Sallai,3/23/2023,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,hu Hungary,ee Estonia,Y,AM,75,0,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,3/27/2023,Mon,UEFA Euro Qualifying,Group stage,Home,W 3–0,hu Hungary,bg Bulgaria,Y,AM,72,0,0,0,0,5,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,6/17/2023,Sat,UEFA Euro Qualifying,Group stage,Away,D 0–0,hu Hungary,me Montenegro,Y,AM,58,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,6/20/2023,Tue,UEFA Euro Qualifying,Group stage,Home,W 2–0,hu Hungary,lt Lithuania,Y,DM,87,1,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,9/7/2023,Thu,UEFA Euro Qualifying,Group stage,Away,W 2–1,hu Hungary,rs Serbia,Y,AM,89,0,1,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,9/10/2023,Sun,Friendlies (M),Friendlies (M),Home,D 1–1,hu Hungary,cz Czechia,Y,AM,83,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,10/14/2023,Sat,UEFA Euro Qualifying,Group stage,Home,W 2–1,hu Hungary,rs Serbia,Y,AM,74,1,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,10/17/2023,Tue,UEFA Euro Qualifying,Group stage,Away,D 2–2,hu Hungary,lt Lithuania,Y,AM,89,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
22-May-97,183,Roland Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-97,183,Roland Sallai,3/22/2024,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,hu Hungary,tr Türkiye,Y,FW,79,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
