DOB,Height,Name,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/20/2018,Wed,World Cup,Group stage,Neutral,W 1–0,pt Portugal,ma Morocco,Y*,FW,90,1,0,0,0,6,1,0,0,39,0,0,0,0.8,0.8,0.4,2,0,17,24,70.8,2,20,1,0,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/25/2018,Mon,World Cup,Group stage,Neutral,D 1–1,pt Portugal,ir IR Iran,Y*,FW,90,0,0,0,1,4,2,1,0,48,0,0,1,1,0.2,0,7,0,24,33,72.7,5,29,3,7,4,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/30/2018,Sat,World Cup,Round of 16,Neutral,L 1–2,pt Portugal,uy Uruguay,Y*,FW,90,0,0,0,0,6,1,1,0,40,0,0,0,0.2,0.2,0.1,2,0,23,29,79.3,2,33,7,5,3,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/22/2019,Fri,UEFA Euro Qualifying,Group stage,Home,D 0–0,pt Portugal,ua Ukraine,Y*,FW,90,0,0,0,0,7,3,0,0,,,1,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/25/2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,pt Portugal,rs Serbia,Y*,FW,29,0,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/5/2019,Wed,UEFA Nations League,Semi-finals,Neutral,W 3–1,pt Portugal,ch Switzerland,Y*,FW,90,3,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/9/2019,Sun,UEFA Nations League,Final,Neutral,W 1–0,pt Portugal,nl Netherlands,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/7/2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 4–2,pt Portugal,rs Serbia,Y*,FW,90,1,0,0,0,7,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/10/2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 5–1,pt Portugal,lt Lithuania,Y*,FW,78,4,0,1,1,8,5,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/11/2019,Fri,UEFA Euro Qualifying,Group stage,Home,W 3–0,pt Portugal,lu Luxembourg,Y*,FW,90,1,0,0,0,10,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/14/2019,Mon,UEFA Euro Qualifying,Group stage,Away,L 1–2,pt Portugal,ua Ukraine,Y*,FW,90,1,0,1,1,10,6,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/14/2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 6–0,pt Portugal,lt Lithuania,Y*,AM,82,3,0,1,1,13,5,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/17/2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,pt Portugal,lu Luxembourg,Y,LW,90,1,0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/8/2020,Tue,UEFA Nations League,League A,Away,W 2–0,pt Portugal,se Sweden,Y*,FW,80,2,0,0,0,7,5,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/7/2020,Wed,Friendlies (M),Friendlies (M),Home,D 0–0,pt Portugal,es Spain,Y*,FW,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/11/2020,Sun,UEFA Nations League,League A,Away,D 0–0,pt Portugal,fr France,Y*,FW,90,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/11/2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–0,pt Portugal,ad Andorra,N,,45,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/14/2020,Sat,UEFA Nations League,League A,Home,L 0–1,pt Portugal,fr France,Y*,FW,90,0,0,0,0,6,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/17/2020,Tue,UEFA Nations League,League A,Away,W 3–2,pt Portugal,hr Croatia,Y*,FW,90,0,0,0,0,2,1,1,0,,,1,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/24/2021,Wed,WCQ,First round,Home,W 1–0,pt Portugal,az Azerbaijan,Y*,FW,90,0,0,0,0,8,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/27/2021,Sat,WCQ,First round,Away,D 2–2,pt Portugal,rs Serbia,Y*,FW,90,0,0,0,0,6,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/30/2021,Tue,WCQ,First round,Away,W 3–1,pt Portugal,lu Luxembourg,Y*,FW,90,1,0,0,0,6,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/4/2021,Fri,Friendlies (M),Friendlies (M),Away,D 0–0,pt Portugal,es Spain,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/9/2021,Wed,Friendlies (M),Friendlies (M),Home,W 4–0,pt Portugal,il Israel,Y*,FW,70,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/15/2021,Tue,UEFA Euro,Group stage,Neutral,W 3–0,pt Portugal,hu Hungary,Y*,"FW,LM",90,2,0,1,1,3,1,0,0,47,1,0,0,2.1,1.3,0,1,1,33,39,84.6,4,23,2,3,1,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/19/2021,Sat,UEFA Euro,Group stage,Neutral,L 2–4,pt Portugal,de Germany,Y*,FW,90,1,1,0,0,2,1,0,0,36,1,0,0,0.9,0.9,1,3,1,25,31,80.6,3,21,2,3,3,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/23/2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,pt Portugal,fr France,Y*,FW,90,2,0,2,2,3,1,0,0,39,0,0,0,1.7,0.2,0,0,0,21,29,72.4,2,23,3,2,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/27/2021,Sun,UEFA Euro,Round of 16,Neutral,L 0–1,pt Portugal,be Belgium,Y*,"FW,LW",90,0,0,0,0,4,1,0,0,45,0,0,1,0.2,0.2,0.3,5,0,31,36,86.1,5,26,4,5,4,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/1/2021,Wed,WCQ,First round,Home,W 2–1,pt Portugal,ie Rep. of Ireland,Y*,FW,90,2,0,0,1,8,4,1,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/9/2021,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,pt Portugal,qa Qatar,Y*,FW,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/12/2021,Tue,WCQ,First round,Home,W 5–0,pt Portugal,lu Luxembourg,Y*,FW,90,3,0,2,2,7,5,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/11/2021,Thu,WCQ,First round,Away,D 0–0,pt Portugal,ie Rep. of Ireland,Y*,FW,90,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/14/2021,Sun,WCQ,First round,Home,L 1–2,pt Portugal,rs Serbia,Y*,FW,90,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/24/2022,Thu,WCQ,Semi-finals,Home,W 3–1,pt Portugal,tr Türkiye,Y*,FW,90,0,0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/29/2022,Tue,WCQ,Finals,Home,W 2–0,pt Portugal,mk N. Macedonia,Y*,FW,90,0,1,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/2/2022,Thu,UEFA Nations League,League A,Away,D 1–1,pt Portugal,es Spain,N,,29,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/5/2022,Sun,UEFA Nations League,League A,Home,W 4–0,pt Portugal,ch Switzerland,Y*,FW,90,2,1,0,0,7,5,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/9/2022,Thu,UEFA Nations League,League A,Home,W 2–0,pt Portugal,cz Czechia,Y*,FW,90,0,0,0,0,3,2,1,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/24/2022,Sat,UEFA Nations League,League A,Away,W 4–0,pt Portugal,cz Czechia,Y*,FW,90,0,1,0,0,4,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/27/2022,Tue,UEFA Nations League,League A,Home,L 0–1,pt Portugal,es Spain,Y*,FW,90,0,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/24/2022,Thu,World Cup,Group stage,Neutral,W 3–2,pt Portugal,gh Ghana,Y*,FW,87,1,0,1,1,3,1,0,0,29,0,0,0,1.2,0.4,0,3,2,15,19,78.9,1,15,4,2,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/28/2022,Mon,World Cup,Group stage,Neutral,W 2–0,pt Portugal,uy Uruguay,Y*,FW,81,0,0,0,0,3,0,0,0,47,0,0,0,0.1,0.1,0.1,5,0,30,40,75,3,25,2,1,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,12/2/2022,Fri,World Cup,Group stage,Neutral,L 1–2,pt Portugal,kr Korea Republic,Y*,FW,64,0,0,0,0,2,0,0,0,25,0,0,0,0.3,0.3,0,0,0,16,20,80,0,11,1,1,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,12/6/2022,Tue,World Cup,Round of 16,Neutral,W 6–1,pt Portugal,ch Switzerland,N,"FW,LW",18,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,4,5,80,2,5,0,0,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,12/10/2022,Sat,World Cup,Quarter-finals,Neutral,L 0–1,pt Portugal,ma Morocco,N,FW,40,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,1,0,3,6,50,0,7,1,1,0,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/23/2023,Thu,UEFA Euro Qualifying,Group stage,Home,W 4–0,pt Portugal,li Liechtenstein,Y*,FW,77,2,0,1,1,6,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/26/2023,Sun,UEFA Euro Qualifying,Group stage,Away,W 6–0,pt Portugal,lu Luxembourg,Y*,FW,63,2,0,0,0,3,2,1,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/17/2023,Sat,UEFA Euro Qualifying,Group stage,Home,W 3–0,pt Portugal,ba Bosnia & Herz'na,Y*,FW,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,6/20/2023,Tue,UEFA Euro Qualifying,Group stage,Away,W 1–0,pt Portugal,is Iceland,Y*,FW,90,1,0,0,0,3,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,9/8/2023,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,pt Portugal,sk Slovakia,Y*,FW,90,0,0,0,0,6,3,1,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/13/2023,Fri,UEFA Euro Qualifying,Group stage,Home,W 3–2,pt Portugal,sk Slovakia,Y*,FW,90,2,0,1,1,7,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,10/16/2023,Mon,UEFA Euro Qualifying,Group stage,Away,W 5–0,pt Portugal,ba Bosnia & Herz'na,Y*,FW,65,2,0,1,1,2,2,0,0,,,1,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/16/2023,Thu,UEFA Euro Qualifying,Group stage,Away,W 2–0,pt Portugal,li Liechtenstein,Y*,AM,66,1,0,0,0,12,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,11/19/2023,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pt Portugal,is Iceland,Y*,FW,90,0,1,0,0,7,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
5-Feb-85,187,Cristiano Ronaldo,3/26/2024,Tue,Friendlies (M),Friendlies (M),Away,L 0–2,pt Portugal,si Slovenia,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
