DOB,Height,Name,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
21-Aug-88,185,Robert Lewandowski,3/26/2016,Sat,Friendlies (M),Friendlies (M),Home,W 5–0,pl Poland,fi Finland,N,,28,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/1/2016,Wed,Friendlies (M),Friendlies (M),Home,L 1–2,pl Poland,nl Netherlands,Y*,FW,66,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/12/2016,Sun,UEFA Euro,Group stage,Neutral,W 1–0,pl Poland,nir Northern Ireland,Y*,FW,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/16/2016,Thu,UEFA Euro,Group stage,Neutral,D 0–0,pl Poland,de Germany,Y*,FW,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/21/2016,Tue,UEFA Euro,Group stage,Neutral,W 1–0,pl Poland,ua Ukraine,Y*,FW,90,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/25/2016,Sat,UEFA Euro,Round of 16,Neutral,D 1 (5)–1 (4),pl Poland,ch Switzerland,Y*,FW,120,0,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/30/2016,Thu,UEFA Euro,Quarter-finals,Neutral,D 1 (3)–1 (5),pl Poland,pt Portugal,Y*,FW,120,1,0,0,0,4,4,0,0,,,1,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/4/2016,Sun,WCQ,First round,Away,D 2–2,pl Poland,kz Kazakhstan,Y*,FW,90,1,0,1,1,,,1,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/8/2016,Sat,WCQ,First round,Home,W 3–2,pl Poland,dk Denmark,Y*,FW,90,3,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/11/2016,Tue,WCQ,First round,Home,W 2–1,pl Poland,am Armenia,Y*,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/11/2016,Fri,WCQ,First round,Away,W 3–0,pl Poland,ro Romania,Y*,FW,90,2,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/26/2017,Sun,WCQ,First round,Away,W 2–1,pl Poland,me Montenegro,Y*,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/10/2017,Sat,WCQ,First round,Home,W 3–1,pl Poland,ro Romania,Y*,FW,90,3,0,2,2,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/1/2017,Fri,WCQ,First round,Away,L 0–4,pl Poland,dk Denmark,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/4/2017,Mon,WCQ,First round,Home,W 3–0,pl Poland,kz Kazakhstan,Y*,FW,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/5/2017,Thu,WCQ,First round,Away,W 6–1,pl Poland,am Armenia,Y*,FW,90,3,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/8/2017,Sun,WCQ,First round,Home,W 4–2,pl Poland,me Montenegro,Y*,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/23/2018,Fri,Friendlies (M),Friendlies (M),Home,L 0–1,pl Poland,ng Nigeria,Y*,FW,66,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/27/2018,Tue,Friendlies (M),Friendlies (M),Home,W 3–2,pl Poland,kr Korea Republic,Y*,FW,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/8/2018,Fri,Friendlies (M),Friendlies (M),Home,D 2–2,pl Poland,cl Chile,Y*,FW,73,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/12/2018,Tue,Friendlies (M),Friendlies (M),Home,W 4–0,pl Poland,lt Lithuania,Y*,FW,45,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/19/2018,Tue,World Cup,Group stage,Neutral,L 1–2,pl Poland,sn Senegal,Y*,FW,90,0,0,0,0,2,1,0,0,31,1,0,0,0.1,0.1,0,3,0,16,18,88.9,1,13,0,2,1,Match Report
21-Aug-88,185,Robert Lewandowski,6/24/2018,Sun,World Cup,Group stage,Neutral,L 0–3,pl Poland,co Colombia,Y*,FW,90,0,0,0,0,5,2,0,0,51,1,0,1,0.6,0.6,0,1,0,24,34,70.6,2,31,3,5,2,Match Report
21-Aug-88,185,Robert Lewandowski,6/28/2018,Thu,World Cup,Group stage,Neutral,W 1–0,pl Poland,jp Japan,Y*,FW,90,0,0,0,0,2,0,0,0,32,0,0,0,0.6,0.6,0,2,0,19,21,90.5,3,22,1,1,0,Match Report
21-Aug-88,185,Robert Lewandowski,9/7/2018,Fri,UEFA Nations League,League A,Away,D 1–1,pl Poland,it Italy,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/11/2018,Thu,UEFA Nations League,League A,Home,L 2–3,pl Poland,pt Portugal,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/14/2018,Sun,UEFA Nations League,League A,Home,L 0–1,pl Poland,it Italy,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/15/2018,Thu,Friendlies (M),Friendlies (M),Home,L 0–1,pl Poland,cz Czechia,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/21/2019,Thu,UEFA Euro Qualifying,Group stage,Away,W 1–0,pl Poland,at Austria,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/24/2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,lv Latvia,Y*,FW,90,1,0,0,0,8,2,0,0,,,1,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/7/2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,pl Poland,mk N. Macedonia,Y*,FW,90,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/10/2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,pl Poland,il Israel,Y*,FW,90,1,0,1,1,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/6/2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 0–2,pl Poland,si Slovenia,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/9/2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 0–0,pl Poland,at Austria,Y*,FW,90,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/10/2019,Thu,UEFA Euro Qualifying,Group stage,Away,W 3–0,pl Poland,lv Latvia,Y*,FW,90,3,0,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/13/2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,mk N. Macedonia,Y*,FW,90,0,2,0,0,4,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/16/2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,,28,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/19/2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y*,FW,90,1,0,0,0,3,3,0,0,,,2,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/11/2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y*,FW,81,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/14/2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y*,FW,57,2,1,0,0,8,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/15/2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/18/2020,Wed,UEFA Nations League,League A,Home,L 1–2,pl Poland,nl Netherlands,Y*,FW,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/25/2021,Thu,WCQ,First round,Away,D 3–3,pl Poland,hu Hungary,Y*,FW,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/28/2021,Sun,WCQ,First round,Home,W 3–0,pl Poland,ad Andorra,Y*,FW,62,2,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/8/2021,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,pl Poland,is Iceland,Y*,FW,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/14/2021,Mon,UEFA Euro,Group stage,Neutral,L 1–2,pl Poland,sk Slovakia,Y*,FW,90,0,0,0,0,5,0,0,0,39,0,0,0,0.4,0.4,0.1,1,0,21,27,77.8,2,17,4,0,0,Match Report
21-Aug-88,185,Robert Lewandowski,6/19/2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,pl Poland,es Spain,Y*,FW,90,1,0,0,0,2,2,1,0,34,0,1,2,0.5,0.5,0.7,2,0,10,22,45.5,1,13,1,0,0,Match Report
21-Aug-88,185,Robert Lewandowski,6/23/2021,Wed,UEFA Euro,Group stage,Neutral,L 2–3,pl Poland,se Sweden,Y*,FW,90,2,0,0,0,5,2,0,0,30,0,0,1,1.3,1.3,0,3,0,15,21,71.4,5,20,3,3,3,Match Report
21-Aug-88,185,Robert Lewandowski,9/2/2021,Thu,WCQ,First round,Home,W 4–1,pl Poland,al Albania,Y*,FW,90,1,1,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/5/2021,Sun,WCQ,First round,Away,W 7–1,pl Poland,sm San Marino,Y*,FW,45,2,1,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/8/2021,Wed,WCQ,First round,Home,D 1–1,pl Poland,eng England,Y*,FW,90,0,1,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/9/2021,Sat,WCQ,First round,Home,W 5–0,pl Poland,sm San Marino,Y*,FW,65,0,0,0,0,6,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,10/12/2021,Tue,WCQ,First round,Away,W 1–0,pl Poland,al Albania,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/12/2021,Fri,WCQ,First round,Away,W 4–1,pl Poland,ad Andorra,Y*,FW,90,2,1,0,0,9,4,0,0,,,1,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/29/2022,Tue,WCQ,Finals,Home,W 2–0,pl Poland,se Sweden,Y*,FW,90,1,0,1,1,5,4,1,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/1/2022,Wed,UEFA Nations League,League A,Home,W 2–1,pl Poland,wls Wales,Y*,FW,90,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/8/2022,Wed,UEFA Nations League,League A,Away,L 1–6,pl Poland,be Belgium,Y*,FW,68,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/14/2022,Tue,UEFA Nations League,League A,Home,L 0–1,pl Poland,be Belgium,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/22/2022,Thu,UEFA Nations League,League A,Home,L 0–2,pl Poland,nl Netherlands,Y*,FW,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/25/2022,Sun,UEFA Nations League,League A,Away,W 1–0,pl Poland,wls Wales,Y*,FW,90,0,1,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/22/2022,Tue,World Cup,Group stage,Neutral,D 0–0,pl Poland,mx Mexico,Y*,FW,90,0,0,0,1,1,0,0,0,34,1,0,0,0.8,0,0.1,4,0,12,23,52.2,3,20,1,2,1,Match Report
21-Aug-88,185,Robert Lewandowski,11/26/2022,Sat,World Cup,Group stage,Neutral,W 2–0,pl Poland,sa Saudi Arabia,Y*,FW,90,1,1,0,0,5,2,0,0,44,1,0,2,1,1,0.2,6,3,14,20,70,3,25,2,6,4,Match Report
21-Aug-88,185,Robert Lewandowski,11/30/2022,Wed,World Cup,Group stage,Neutral,L 0–2,pl Poland,ar Argentina,Y*,FW,90,0,0,0,0,0,0,0,0,32,0,0,1,0,0,0.1,1,0,11,19,57.9,2,15,2,3,0,Match Report
21-Aug-88,185,Robert Lewandowski,12/4/2022,Sun,World Cup,Round of 16,Neutral,L 1–3,pl Poland,fr France,Y*,FW,90,1,0,1,1,4,0,0,0,43,0,1,0,1.1,0.3,0,3,1,24,29,82.8,2,27,0,1,0,Match Report
21-Aug-88,185,Robert Lewandowski,3/24/2023,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–3,pl Poland,cz Czechia,Y*,FW,90,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/27/2023,Mon,UEFA Euro Qualifying,Group stage,Home,W 1–0,pl Poland,al Albania,Y*,FW,90,0,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/16/2023,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,pl Poland,de Germany,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,6/20/2023,Tue,UEFA Euro Qualifying,Group stage,Away,L 2–3,pl Poland,md Moldova,Y*,FW,90,1,1,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/7/2023,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,fo Faroe Islands,Y*,FW,90,2,0,1,1,6,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,9/10/2023,Sun,UEFA Euro Qualifying,Group stage,Away,L 0–2,pl Poland,al Albania,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/17/2023,Fri,UEFA Euro Qualifying,Group stage,Home,D 1–1,pl Poland,cz Czechia,Y*,FW,90,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,11/21/2023,Tue,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,lv Latvia,Y*,FW,60,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/21/2024,Thu,UEFA Euro Qualifying,Semi-finals,Home,W 5–1,pl Poland,ee Estonia,Y*,FW,90,0,1,0,0,8,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
21-Aug-88,185,Robert Lewandowski,3/26/2024,Tue,UEFA Euro Qualifying,Finals,Away,D 0 (5)–0 (4),pl Poland,wls Wales,Y*,FW,120,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
